DRUGID,TARGETID,VALUE
CHEMBL458997,Q13882,13.399988938
CHEMBL458997,Q13976,11.999998417
CHEMBL458997,Q14012,11.900000875
CHEMBL458997,Q14164,11.800000504
CHEMBL458997,Q14680,12.599996932
CHEMBL458997,Q15303,13.200015437
CHEMBL458997,Q16288,11.699999383
CHEMBL458997,Q16513,11.200000128
CHEMBL458997,Q16539,11.999998417
CHEMBL458997,Q16620,11.599999679
CHEMBL458997,Q16644,11.1
CHEMBL458997,Q5S007,14.700326279
CHEMBL458997,Q5VT25,11.1
CHEMBL458997,Q7L7X3,11.599999679
CHEMBL458997,Q86V86,11.999998417
CHEMBL458997,Q8IU85,11.800000504
CHEMBL458997,Q8IW41,11.900000875
CHEMBL458997,Q8N4C8,11.400000202
CHEMBL458997,Q8NE63,13.1
CHEMBL458997,Q8TDC3,12.199999035
CHEMBL458997,Q96GD4,13.899970733
CHEMBL458997,Q96KB5,11.1
CHEMBL458997,Q96L34,12.499996913
CHEMBL458997,Q96PF2,11.900000875
CHEMBL458997,Q96RR4,14.999629455
CHEMBL458997,Q96SB4,12.1
CHEMBL458997,Q9BXA7,11.900000875
CHEMBL458997,Q9BZL6,12.1
CHEMBL458997,Q9H0K1,12.299998172
CHEMBL458997,Q9H2G2,11.900000875
CHEMBL458997,Q9H2X6,12.599996932
CHEMBL458997,Q9H3Y6,12.199999035
CHEMBL458997,Q9H4B4,11.800000504
CHEMBL458997,Q9HAZ1,13.899970733
CHEMBL458997,Q9HBH9,11.999998417
CHEMBL458997,Q9HBY8,11.200000128
CHEMBL458997,Q9HCP0,11.300000237
CHEMBL458997,Q9NR20,12.399997603
CHEMBL458997,Q9NWZ3,12.799991797
CHEMBL458997,Q9NYL2,11.200000128
CHEMBL458997,Q9P1W9,11.900000875
CHEMBL458997,Q9UEE5,11.500000186
CHEMBL458997,Q9UHD2,11.999998417
CHEMBL458997,Q9UM73,13.976149852
CHEMBL458997,Q9UQM7,11.500000186
CHEMBL458997,Q9Y243,11.1
CHEMBL458997,Q9Y463,12.199999035
CHEMBL458997,Q9Y4K4,11.400000202
CHEMBL458997,Q9Y6M4,11.300000237
CHEMBL461876,O00311,12.299998172
CHEMBL461876,O00444,11.800000504
CHEMBL461876,O14757,11.699999383
CHEMBL461876,O14965,11.900000875
CHEMBL461876,O43293,13.1
CHEMBL461876,O60674,11.699999383
CHEMBL461876,O94806,12.499996913
CHEMBL461876,O95819,11.400000202
CHEMBL461876,O96013,11.400000202
CHEMBL461876,P00519,11.699999383
CHEMBL461876,P04629,11.599999679
CHEMBL461876,P05129,12.1
CHEMBL461876,P06239,11.300000237
CHEMBL461876,P06241,11.300000237
CHEMBL461876,P07333,11.699999383
CHEMBL461876,P07948,11.900000875
CHEMBL461876,P07949,11.599999679
CHEMBL461876,P08069,14.326647632
CHEMBL461876,P08581,11.699999383
CHEMBL461876,P08922,14.700326279
CHEMBL461876,P09619,11.800000504
CHEMBL461876,P10721,11.999998417
CHEMBL461876,P11309,11.500000186
CHEMBL461876,P11362,11.500000186
CHEMBL461876,P12931,11.800000504
CHEMBL461876,P16234,11.699999383
CHEMBL461876,P16591,14.901342913
CHEMBL461876,P17612,11.999998417
CHEMBL461876,P17948,11.500000186
CHEMBL461876,P22607,11.800000504
CHEMBL461876,P29317,11.599999679
CHEMBL461876,P29376,14.901342913
CHEMBL461876,P30291,11.699999383
CHEMBL461876,P30530,13.000008766
CHEMBL461876,P34947,12.399997603
CHEMBL461876,P35916,11.300000237
CHEMBL461876,P35968,11.699999383
CHEMBL461876,P36507,11.500000186
CHEMBL461876,P36888,11.699999383
CHEMBL461876,P42685,11.699999383
CHEMBL461876,P43405,11.900000875
CHEMBL461876,P45983,12.502051276
CHEMBL461876,P45984,12.299998172
CHEMBL461876,P48729,11.999998417
CHEMBL461876,P49336,11.500000186
CHEMBL461876,P49760,13.600038134
CHEMBL461876,P49840,11.500000186
CHEMBL461876,P49841,11.500000186
CHEMBL461876,P50613,11.699999383
CHEMBL461876,P50750,11.900000875
CHEMBL461876,P51451,11.900000875
CHEMBL461876,P51812,12.299998172
CHEMBL461876,P51817,11.599999679
CHEMBL461876,P51955,11.599999679
CHEMBL461876,P52333,11.400000202
CHEMBL461876,P53667,11.599999679
CHEMBL461876,P68400,12.299998172
CHEMBL461876,Q00535,11.599999679
CHEMBL461876,Q02750,11.599999679
CHEMBL461876,Q04759,11.699999383
CHEMBL461876,Q04771,11.500000186
CHEMBL461876,Q04912,11.500000186
CHEMBL461876,Q05397,13.500007822
CHEMBL461876,Q06187,11.300000237
CHEMBL461876,Q06418,11.599999679
CHEMBL461876,Q07912,11.800000504
CHEMBL461876,Q12851,11.699999383
CHEMBL461876,Q13131,11.599999679
CHEMBL461876,Q13188,11.599999679
CHEMBL461876,Q13464,11.800000504
CHEMBL461876,Q13627,11.900000875
CHEMBL461876,Q14164,11.599999679
CHEMBL461876,Q16288,11.599999679
CHEMBL461876,Q16513,11.200000128
CHEMBL461876,Q16539,11.500000186
CHEMBL461876,Q16620,11.500000186
CHEMBL461876,Q5S007,14.200179498
CHEMBL461876,Q7L7X3,11.800000504
CHEMBL461876,Q8IU85,11.699999383
CHEMBL461876,Q8N4C8,11.500000186
CHEMBL461876,Q8NE63,11.300000237
CHEMBL461876,Q96GD4,11.500000186
CHEMBL461876,Q9H2G2,11.1
CHEMBL461876,Q9HAZ1,13.8000571
CHEMBL461876,Q9NWZ3,11.1
CHEMBL461876,Q9UHD2,11.599999679
CHEMBL461876,Q9UM73,14.999629455
CHEMBL461876,Q9UQM7,11.500000186
CHEMBL461876,Q9Y463,11.999998417
CHEMBL461876,Q9Y4K4,11.200000128
CHEMBL468280,O00311,11.999998417
CHEMBL468280,O00418,11.500000186
CHEMBL468280,O00444,11.500000186
CHEMBL468280,O14757,11.200000128
CHEMBL468280,O14920,11.599999679
CHEMBL468280,O14965,11.599999679
CHEMBL468280,O15075,11.1
CHEMBL468280,O15111,11.500000186
CHEMBL468280,O15264,11.200000128
CHEMBL468280,O15530,11.500000186
CHEMBL468280,O43293,11.999998417
CHEMBL468280,O43781,11.300000237
CHEMBL468280,O60674,11.900000875
CHEMBL468280,O75116,11.200000128
CHEMBL468280,O75582,11.800000504
CHEMBL468280,O94806,11.1
CHEMBL468280,O95819,11.1
CHEMBL468280,O96013,11.400000202
CHEMBL468280,O96017,11.500000186
CHEMBL468280,P00519,12.299998172
CHEMBL468280,P00533,11.800000504
CHEMBL468280,P04626,11.900000875
CHEMBL468280,P04629,11.699999383
CHEMBL468280,P05129,11.200000128
CHEMBL468280,P06213,11.400000202
CHEMBL468280,P06239,11.699999383
CHEMBL468280,P06241,12.199999035
CHEMBL468280,P06493,11.200000128
CHEMBL468280,P07332,11.800000504
CHEMBL468280,P07333,11.699999383
CHEMBL468280,P07948,11.900000875
CHEMBL468280,P07949,11.999998417
CHEMBL468280,P08069,11.900000875
CHEMBL468280,P08581,11.599999679
CHEMBL468280,P08922,11.800000504
CHEMBL468280,P10721,11.999998417
CHEMBL468280,P11309,13.757577319
CHEMBL468280,P11362,11.400000202
CHEMBL468280,P12931,11.800000504
CHEMBL468280,P15735,11.400000202
CHEMBL468280,P16591,11.900000875
CHEMBL468280,P17612,11.200000128
CHEMBL468280,P17948,12.499996913
CHEMBL468280,P22607,11.800000504
CHEMBL468280,P23443,11.300000237
CHEMBL468280,P24941,11.200000128
CHEMBL468280,P27448,11.300000237
CHEMBL468280,P28482,11.200000128
CHEMBL468280,P29317,11.400000202
CHEMBL468280,P29597,11.800000504
CHEMBL468280,P30530,11.800000504
CHEMBL468280,P31749,11.200000128
CHEMBL468280,P31751,11.200000128
CHEMBL468280,P35916,11.300000237
CHEMBL468280,P35968,11.200000128
CHEMBL468280,P36888,11.699999383
CHEMBL468280,P41743,11.400000202
CHEMBL468280,P42679,11.800000504
CHEMBL468280,P42685,11.699999383
CHEMBL468280,P43405,11.900000875
CHEMBL468280,P45983,11.599999679
CHEMBL468280,P45984,11.500000186
CHEMBL468280,P48729,11.300000237
CHEMBL468280,P48730,11.200000128
CHEMBL468280,P49137,11.200000128
CHEMBL468280,P49760,11.200000128
CHEMBL468280,P49840,11.500000186
CHEMBL468280,P49841,11.300000237
CHEMBL468280,P51451,11.900000875
CHEMBL468280,P51617,11.200000128
CHEMBL468280,P51812,11.200000128
CHEMBL468280,P51817,11.900000875
CHEMBL468280,P51955,11.1
CHEMBL468280,P51957,11.300000237
CHEMBL468280,P52333,11.900000875
CHEMBL468280,P53350,11.200000128
CHEMBL468280,P53667,11.1
CHEMBL468280,P53778,11.300000237
CHEMBL468280,P68400,11.400000202
CHEMBL468280,P78368,11.200000128
CHEMBL468280,Q00535,11.1
CHEMBL468280,Q05397,11.900000875
CHEMBL468280,Q05513,11.200000128
CHEMBL468280,Q05655,11.200000128
CHEMBL468280,Q06187,11.999998417
CHEMBL468280,Q06418,11.800000504
CHEMBL468280,Q08881,11.900000875
CHEMBL468280,Q12851,11.300000237
CHEMBL468280,Q13131,11.500000186
CHEMBL468280,Q13153,11.1
CHEMBL468280,Q13188,11.200000128
CHEMBL468280,Q13237,11.900000875
CHEMBL468280,Q13464,11.1
CHEMBL468280,Q13554,11.200000128
CHEMBL468280,Q13555,11.300000237
CHEMBL468280,Q13557,11.300000237
CHEMBL468280,Q13627,11.300000237
CHEMBL468280,Q13882,11.699999383
CHEMBL468280,Q13976,11.800000504
CHEMBL468280,Q14012,11.300000237
CHEMBL468280,Q14289,11.900000875
CHEMBL468280,Q14680,11.900000875
CHEMBL468280,Q15303,11.500000186
CHEMBL468280,Q16288,11.999998417
CHEMBL468280,Q16513,11.200000128
CHEMBL468280,Q16620,11.400000202
CHEMBL468280,Q16644,11.1
CHEMBL468280,Q5VT25,11.1
CHEMBL468280,Q7KZI7,11.200000128
CHEMBL468280,Q7L7X3,11.1
CHEMBL468280,Q86V86,13.399988938
CHEMBL468280,Q8IW41,11.900000875
CHEMBL468280,Q8N4C8,11.200000128
CHEMBL468280,Q8NE63,11.200000128
CHEMBL468280,Q8TDC3,11.1
CHEMBL468280,Q96GD4,11.300000237
CHEMBL468280,Q96KB5,11.1
CHEMBL468280,Q96PF2,11.900000875
CHEMBL468280,Q96SB4,11.200000128
CHEMBL468280,Q9BXA7,11.900000875
CHEMBL468280,Q9BZL6,11.1
CHEMBL468280,Q9H2G2,11.1
CHEMBL468280,Q9H2X6,11.599999679
CHEMBL468280,Q9H3Y6,11.900000875
CHEMBL468280,Q9H4B4,11.200000128
CHEMBL468280,Q9HAZ1,11.300000237
CHEMBL468280,Q9HBH9,11.1
CHEMBL468280,Q9HBY8,11.1
CHEMBL468280,Q9HCP0,11.300000237
CHEMBL468280,Q9NR20,11.200000128
CHEMBL468280,Q9NWZ3,11.1
CHEMBL468280,Q9NYL2,11.200000128
CHEMBL468280,Q9P1W9,12.829721275
CHEMBL468280,Q9UEE5,11.500000186
CHEMBL468280,Q9UM73,11.999998417
CHEMBL468280,Q9Y243,11.1
CHEMBL468280,Q9Y4K4,11.200000128
CHEMBL468280,Q9Y6M4,11.300000237
CHEMBL474432,O00311,11.999998417
CHEMBL474432,O00418,11.500000186
CHEMBL474432,O00444,13.200015437
CHEMBL474432,O14757,11.500000186
CHEMBL474432,O14920,11.599999679
CHEMBL474432,O14965,12.199999035
CHEMBL474432,O15075,11.1
CHEMBL474432,O15111,11.500000186
CHEMBL474432,O15264,11.200000128
CHEMBL474432,O15530,11.500000186
CHEMBL474432,O43293,14.700326279
CHEMBL474432,O43781,11.599999679
CHEMBL474432,O60674,12.199999035
CHEMBL474432,O75116,11.200000128
CHEMBL474432,O75582,11.800000504
CHEMBL474432,O94806,11.300000237
CHEMBL474432,O95819,11.200000128
CHEMBL474432,O96013,11.400000202
CHEMBL474432,O96017,12.1
CHEMBL474432,P00519,12.299998172
CHEMBL474432,P00533,11.800000504
CHEMBL474432,P04626,11.900000875
CHEMBL474432,P04629,11.699999383
CHEMBL474432,P05129,11.200000128
CHEMBL474432,P06213,11.599999679
CHEMBL474432,P06239,12.799991797
CHEMBL474432,P06241,12.499996913
CHEMBL474432,P06493,11.500000186
CHEMBL474432,P07333,12.299998172
CHEMBL474432,P07948,12.499996913
CHEMBL474432,P07949,11.999998417
CHEMBL474432,P08069,11.999998417
CHEMBL474432,P08581,13.000008766
CHEMBL474432,P10721,11.999998417
CHEMBL474432,P11309,13.000008766
CHEMBL474432,P11362,12.399997603
CHEMBL474432,P12931,11.900000875
CHEMBL474432,P15735,11.500000186
CHEMBL474432,P17612,11.200000128
CHEMBL474432,P17948,13.399988938
CHEMBL474432,P22607,12.199999035
CHEMBL474432,P23443,13.500007822
CHEMBL474432,P24941,11.599999679
CHEMBL474432,P27448,11.800000504
CHEMBL474432,P28482,11.400000202
CHEMBL474432,P29317,11.599999679
CHEMBL474432,P29597,11.999998417
CHEMBL474432,P30530,12.699997654
CHEMBL474432,P31749,11.200000128
CHEMBL474432,P31751,11.200000128
CHEMBL474432,P35916,13.1
CHEMBL474432,P35968,12.899998135
CHEMBL474432,P36888,11.699999383
CHEMBL474432,P45983,11.599999679
CHEMBL474432,P45984,11.500000186
CHEMBL474432,P48729,11.300000237
CHEMBL474432,P48730,11.200000128
CHEMBL474432,P49137,11.800000504
CHEMBL474432,P49760,12.299998172
CHEMBL474432,P49840,11.500000186
CHEMBL474432,P49841,11.900000875
CHEMBL474432,P51451,13.299970641
CHEMBL474432,P51617,11.200000128
CHEMBL474432,P51812,11.200000128
CHEMBL474432,P51817,11.900000875
CHEMBL474432,P51955,12.299998172
CHEMBL474432,P51957,12.1
CHEMBL474432,P52333,12.499996913
CHEMBL474432,P53350,14.838418692
CHEMBL474432,P53667,12.199999035
CHEMBL474432,P53778,11.300000237
CHEMBL474432,P68400,12.899998135
CHEMBL474432,P78368,11.400000202
CHEMBL474432,Q00535,11.1
CHEMBL474432,Q05397,11.900000875
CHEMBL474432,Q05513,11.200000128
CHEMBL474432,Q05655,11.200000128
CHEMBL474432,Q08881,11.900000875
CHEMBL474432,Q12851,11.400000202
CHEMBL474432,Q13131,13.699980365
CHEMBL474432,Q13153,11.1
CHEMBL474432,Q13188,12.799991797
CHEMBL474432,Q13237,11.900000875
CHEMBL474432,Q13464,11.1
CHEMBL474432,Q13554,11.200000128
CHEMBL474432,Q13555,11.300000237
CHEMBL474432,Q13557,11.300000237
CHEMBL474432,Q13627,12.199999035
CHEMBL474432,Q13882,11.699999383
CHEMBL474432,Q13976,11.800000504
CHEMBL474432,Q14012,11.300000237
CHEMBL474432,Q14289,12.399997603
CHEMBL474432,Q14680,11.900000875
CHEMBL474432,Q15303,11.500000186
CHEMBL474432,Q16513,11.400000202
CHEMBL474432,Q16620,12.199999035
CHEMBL474432,Q16644,11.1
CHEMBL474432,Q5VT25,11.1
CHEMBL474432,Q7KZI7,12.1
CHEMBL474432,Q7L7X3,11.200000128
CHEMBL474432,Q8IW41,11.900000875
CHEMBL474432,Q8N4C8,11.200000128
CHEMBL474432,Q8NE63,12.1
CHEMBL474432,Q8TDC3,12.699997654
CHEMBL474432,Q96GD4,13.000008766
CHEMBL474432,Q96KB5,11.1
CHEMBL474432,Q96PF2,11.900000875
CHEMBL474432,Q96RG2,11.900000875
CHEMBL474432,Q96SB4,11.200000128
CHEMBL474432,Q9BWU1,10.1
CHEMBL474432,Q9BXA7,11.999998417
CHEMBL474432,Q9BZL6,11.500000186
CHEMBL474432,Q9H2X6,11.599999679
CHEMBL474432,Q9H4B4,13.600038134
CHEMBL474432,Q9HAZ1,12.199999035
CHEMBL474432,Q9HBH9,11.1
CHEMBL474432,Q9HBY8,11.1
CHEMBL474432,Q9HCP0,11.699999383
CHEMBL474432,Q9NWZ3,13.99997427
CHEMBL474432,Q9NYL2,11.200000128
CHEMBL474432,Q9P1W9,11.900000875
CHEMBL474432,Q9UM73,12.299998172
CHEMBL474432,Q9Y243,11.1
CHEMBL474432,Q9Y4K4,12.499996913
CHEMBL481491,O00311,11.999998417
CHEMBL481491,O00444,11.500000186
CHEMBL481491,O14757,11.200000128
CHEMBL481491,O14965,11.900000875
CHEMBL481491,O15075,11.1
CHEMBL481491,O15264,11.200000128
CHEMBL481491,O15530,11.500000186
CHEMBL481491,O43293,11.999998417
CHEMBL481491,O43781,11.300000237
CHEMBL481491,O60674,11.900000875
CHEMBL481491,O75116,11.200000128
CHEMBL481491,O75582,11.800000504
CHEMBL481491,O94806,11.1
CHEMBL481491,O95819,11.200000128
CHEMBL481491,O96013,11.400000202
CHEMBL481491,O96017,11.900000875
CHEMBL481491,P00519,12.299998172
CHEMBL481491,P00533,11.800000504
CHEMBL481491,P04626,11.900000875
CHEMBL481491,P04629,11.699999383
CHEMBL481491,P05129,11.200000128
CHEMBL481491,P06213,11.400000202
CHEMBL481491,P06239,11.699999383
CHEMBL481491,P06241,12.199999035
CHEMBL481491,P06493,11.200000128
CHEMBL481491,P07332,11.800000504
CHEMBL481491,P07333,11.800000504
CHEMBL481491,P07948,11.900000875
CHEMBL481491,P08069,11.800000504
CHEMBL481491,P08581,11.599999679
CHEMBL481491,P08922,11.800000504
CHEMBL481491,P10721,11.999998417
CHEMBL481491,P11309,11.300000237
CHEMBL481491,P11362,11.400000202
CHEMBL481491,P12931,11.800000504
CHEMBL481491,P15735,11.400000202
CHEMBL481491,P16591,11.900000875
CHEMBL481491,P17612,11.200000128
CHEMBL481491,P17948,12.499996913
CHEMBL481491,P22607,11.800000504
CHEMBL481491,P24941,11.200000128
CHEMBL481491,P27448,11.300000237
CHEMBL481491,P28482,11.200000128
CHEMBL481491,P29317,11.599999679
CHEMBL481491,P29597,11.800000504
CHEMBL481491,P30530,11.800000504
CHEMBL481491,P31749,11.200000128
CHEMBL481491,P31751,11.200000128
CHEMBL481491,P35916,11.300000237
CHEMBL481491,P35968,11.699999383
CHEMBL481491,P36888,11.699999383
CHEMBL481491,P41743,11.400000202
CHEMBL481491,P42679,11.800000504
CHEMBL481491,P42685,11.699999383
CHEMBL481491,P43405,11.900000875
CHEMBL481491,P45983,11.599999679
CHEMBL481491,P45984,11.500000186
CHEMBL481491,P48729,11.300000237
CHEMBL481491,P48730,11.200000128
CHEMBL481491,P49137,11.200000128
CHEMBL481491,P49760,11.200000128
CHEMBL481491,P49840,11.200000128
CHEMBL481491,P49841,11.300000237
CHEMBL481491,P51451,11.900000875
CHEMBL481491,P51617,11.200000128
CHEMBL481491,P51812,11.200000128
CHEMBL481491,P51817,11.900000875
CHEMBL481491,P51955,11.200000128
CHEMBL481491,P51957,11.300000237
CHEMBL481491,P52333,11.900000875
CHEMBL481491,P53350,13.809094962
CHEMBL481491,P53667,11.200000128
CHEMBL481491,P53778,11.300000237
CHEMBL481491,P68400,11.300000237
CHEMBL481491,P78368,11.200000128
CHEMBL481491,Q00535,11.1
CHEMBL481491,Q05397,11.900000875
CHEMBL481491,Q05513,11.200000128
CHEMBL481491,Q05655,11.200000128
CHEMBL481491,Q06187,11.999998417
CHEMBL481491,Q06418,11.800000504
CHEMBL481491,Q08881,11.900000875
CHEMBL481491,Q12851,11.300000237
CHEMBL481491,Q13131,11.900000875
CHEMBL481491,Q13153,11.1
CHEMBL481491,Q13188,11.500000186
CHEMBL481491,Q13237,11.900000875
CHEMBL481491,Q13464,11.1
CHEMBL481491,Q13554,11.300000237
CHEMBL481491,Q13555,11.500000186
CHEMBL481491,Q13557,11.500000186
CHEMBL481491,Q13627,11.300000237
CHEMBL481491,Q13882,11.699999383
CHEMBL481491,Q13976,11.800000504
CHEMBL481491,Q14012,11.800000504
CHEMBL481491,Q14289,11.900000875
CHEMBL481491,Q14680,11.900000875
CHEMBL481491,Q15303,11.500000186
CHEMBL481491,Q16288,11.999998417
CHEMBL481491,Q16513,11.500000186
CHEMBL481491,Q16620,11.400000202
CHEMBL481491,Q16644,11.1
CHEMBL481491,Q5VT25,11.1
CHEMBL481491,Q7KZI7,11.200000128
CHEMBL481491,Q7L7X3,11.1
CHEMBL481491,Q86V86,11.200000128
CHEMBL481491,Q8IW41,11.900000875
CHEMBL481491,Q8N4C8,11.200000128
CHEMBL481491,Q8NE63,11.400000202
CHEMBL481491,Q8TDC3,11.400000202
CHEMBL481491,Q96GD4,11.599999679
CHEMBL481491,Q96KB5,11.1
CHEMBL481491,Q96PF2,11.900000875
CHEMBL481491,Q96SB4,11.200000128
CHEMBL481491,Q9BWU1,10.1
CHEMBL481491,Q9BXA7,11.900000875
CHEMBL481491,Q9BZL6,11.1
CHEMBL481491,Q9H2G2,12.699997654
CHEMBL481491,Q9H2X6,11.599999679
CHEMBL481491,Q9H3Y6,11.900000875
CHEMBL481491,Q9H4B4,13.000008766
CHEMBL481491,Q9HAZ1,12.1
CHEMBL481491,Q9HBH9,11.200000128
CHEMBL481491,Q9HBY8,11.1
CHEMBL481491,Q9HCP0,11.300000237
CHEMBL481491,Q9NR20,11.200000128
CHEMBL481491,Q9NWZ3,11.1
CHEMBL481491,Q9NYL2,11.200000128
CHEMBL481491,Q9P1W9,11.900000875
CHEMBL481491,Q9UEE5,11.500000186
CHEMBL481491,Q9UM73,11.999998417
CHEMBL481491,Q9Y243,11.1
CHEMBL481491,Q9Y4K4,12.199999035
CHEMBL481491,Q9Y6M4,11.300000237
CHEMBL482767,O00311,11.999998417
CHEMBL482767,O00444,13.399988938
CHEMBL482767,O14757,11.400000202
CHEMBL482767,O14965,13.500007822
CHEMBL482767,O15075,11.1
CHEMBL482767,O15264,12.199999035
CHEMBL482767,O15530,12.1
CHEMBL482767,O43293,11.500000186
CHEMBL482767,O43781,11.999998417
CHEMBL482767,O60674,11.800000504
CHEMBL482767,O75116,12.299998172
CHEMBL482767,O94806,11.500000186
CHEMBL482767,O95819,11.599999679
CHEMBL482767,O96013,11.400000202
CHEMBL482767,O96017,13.000008766
CHEMBL482767,P00519,11.900000875
CHEMBL482767,P00533,11.800000504
CHEMBL482767,P04626,11.900000875
CHEMBL482767,P04629,13.8000571
CHEMBL482767,P05129,11.200000128
CHEMBL482767,P06213,11.400000202
CHEMBL482767,P06239,11.500000186
CHEMBL482767,P06241,11.599999679
CHEMBL482767,P06493,11.300000237
CHEMBL482767,P07332,11.800000504
CHEMBL482767,P07333,12.1
CHEMBL482767,P07949,11.999998417
CHEMBL482767,P08069,11.800000504
CHEMBL482767,P08581,12.399997603
CHEMBL482767,P08922,11.900000875
CHEMBL482767,P09619,12.699997654
CHEMBL482767,P10721,12.599996932
CHEMBL482767,P11309,11.400000202
CHEMBL482767,P11362,11.500000186
CHEMBL482767,P12931,11.800000504
CHEMBL482767,P15735,11.400000202
CHEMBL482767,P16234,12.199999035
CHEMBL482767,P16591,11.699999383
CHEMBL482767,P17612,11.599999679
CHEMBL482767,P17948,11.699999383
CHEMBL482767,P22607,11.800000504
CHEMBL482767,P23443,12.899998135
CHEMBL482767,P24941,11.300000237
CHEMBL482767,P27448,11.400000202
CHEMBL482767,P28482,11.200000128
CHEMBL482767,P29317,12.499996913
CHEMBL482767,P29376,11.699999383
CHEMBL482767,P29597,11.800000504
CHEMBL482767,P31749,11.200000128
CHEMBL482767,P31751,11.200000128
CHEMBL482767,P34947,11.500000186
CHEMBL482767,P35968,12.799991797
CHEMBL482767,P36507,11.500000186
CHEMBL482767,P36888,12.299998172
CHEMBL482767,P41743,11.400000202
CHEMBL482767,P42679,11.800000504
CHEMBL482767,P42685,12.899998135
CHEMBL482767,P43405,11.800000504
CHEMBL482767,P45983,11.500000186
CHEMBL482767,P45984,11.800000504
CHEMBL482767,P48729,11.400000202
CHEMBL482767,P48730,11.200000128
CHEMBL482767,P49137,11.200000128
CHEMBL482767,P49336,14.901342913
CHEMBL482767,P49760,11.599999679
CHEMBL482767,P49840,11.500000186
CHEMBL482767,P49841,11.500000186
CHEMBL482767,P50613,11.500000186
CHEMBL482767,P50750,11.900000875
CHEMBL482767,P51451,11.699999383
CHEMBL482767,P51617,12.199999035
CHEMBL482767,P51812,11.699999383
CHEMBL482767,P51817,11.699999383
CHEMBL482767,P51955,11.699999383
CHEMBL482767,P51957,12.699997654
CHEMBL482767,P52333,11.500000186
CHEMBL482767,P53350,11.200000128
CHEMBL482767,P53667,11.599999679
CHEMBL482767,P53778,11.300000237
CHEMBL482767,P68400,11.300000237
CHEMBL482767,P78368,11.300000237
CHEMBL482767,Q00535,11.300000237
CHEMBL482767,Q02750,11.599999679
CHEMBL482767,Q04759,11.699999383
CHEMBL482767,Q04771,11.500000186
CHEMBL482767,Q04912,11.500000186
CHEMBL482767,Q05397,12.399997603
CHEMBL482767,Q05513,11.200000128
CHEMBL482767,Q05655,11.200000128
CHEMBL482767,Q06187,11.500000186
CHEMBL482767,Q06418,12.499996913
CHEMBL482767,Q07912,11.500000186
CHEMBL482767,Q08881,11.900000875
CHEMBL482767,Q12851,11.900000875
CHEMBL482767,Q13131,11.699999383
CHEMBL482767,Q13153,11.1
CHEMBL482767,Q13188,11.300000237
CHEMBL482767,Q13237,11.900000875
CHEMBL482767,Q13464,11.800000504
CHEMBL482767,Q13554,11.999998417
CHEMBL482767,Q13555,11.800000504
CHEMBL482767,Q13557,11.800000504
CHEMBL482767,Q13627,11.800000504
CHEMBL482767,Q13882,11.699999383
CHEMBL482767,Q13976,11.800000504
CHEMBL482767,Q14012,11.400000202
CHEMBL482767,Q14164,11.599999679
CHEMBL482767,Q14680,12.499996913
CHEMBL482767,Q15303,11.500000186
CHEMBL482767,Q16288,14.400162274
CHEMBL482767,Q16513,11.200000128
CHEMBL482767,Q16539,11.500000186
CHEMBL482767,Q16620,13.899970733
CHEMBL482767,Q16644,11.1
CHEMBL482767,Q5S007,11.699999383
CHEMBL482767,Q5VT25,11.1
CHEMBL482767,Q7L7X3,11.400000202
CHEMBL482767,Q86V86,11.200000128
CHEMBL482767,Q8IU85,11.699999383
CHEMBL482767,Q8IW41,11.900000875
CHEMBL482767,Q8N4C8,11.699999383
CHEMBL482767,Q8NE63,14.299970641
CHEMBL482767,Q8TDC3,11.800000504
CHEMBL482767,Q96KB5,11.1
CHEMBL482767,Q96PF2,11.900000875
CHEMBL482767,Q96SB4,11.599999679
CHEMBL482767,Q9BWU1,11.500000186
CHEMBL482767,Q9BXA7,11.900000875
CHEMBL482767,Q9BZL6,11.200000128
CHEMBL482767,Q9H2G2,12.599996932
CHEMBL482767,Q9H2X6,11.599999679
CHEMBL482767,Q9H3Y6,11.900000875
CHEMBL482767,Q9H4B4,11.200000128
CHEMBL482767,Q9HAZ1,12.299998172
CHEMBL482767,Q9HBH9,13.399988938
CHEMBL482767,Q9HBY8,11.1
CHEMBL482767,Q9HCP0,11.300000237
CHEMBL482767,Q9NR20,11.200000128
CHEMBL482767,Q9NWZ3,12.699997654
CHEMBL482767,Q9NYL2,11.999998417
CHEMBL482767,Q9P1W9,11.900000875
CHEMBL482767,Q9UEE5,11.500000186
CHEMBL482767,Q9UHD2,11.599999679
CHEMBL482767,Q9UM73,11.500000186
CHEMBL482767,Q9UQM7,11.300000237
CHEMBL482767,Q9Y243,11.1
CHEMBL482767,Q9Y463,11.699999383
CHEMBL482767,Q9Y4K4,11.599999679
CHEMBL482767,Q9Y6M4,11.300000237
CHEMBL482967,O00311,12.799991797
CHEMBL482967,O00444,13.699980365
CHEMBL482967,O14757,12.1
CHEMBL482967,O14965,13.718984767
CHEMBL482967,O15075,11.1
CHEMBL482967,O15264,11.200000128
CHEMBL482967,O15530,12.399997603
CHEMBL482967,O43293,13.000008766
CHEMBL482967,O60674,13.299970641
CHEMBL482967,O75116,13.1
CHEMBL482967,O75582,11.800000504
CHEMBL482967,O94806,13.1
CHEMBL482967,O95819,12.699997654
CHEMBL482967,O96013,11.999998417
CHEMBL482967,O96017,11.900000875
CHEMBL482967,P00519,11.699999086
CHEMBL482967,P00533,12.1
