DRUGID,TARGETID,VALUE
103904637,CDC7,6.2
103904637,ALK,8.9
103904637,GPRK5,6.3
103904637,ROCK1,5.7
103904637,TAO1,5.7
103904637,MINK,5.4
103904637,CHEK1,5.6
103904637,RPS6KA3,6.2
103904637,FER,8.8
103904637,CSNK1A1,5.9
103904637,IGF1R,8.7
103904637,PRKCN,6.4
103904637,CLK4,7.7
103904637,CDK7,5.6
103904637,LTK,8.8
103904637,PIM1,5.4
103904637,IRAK4,5.0
103904637,MAPK8,6.8
103904637,CSNK2A1,6.2
103904637,HIPK4,5.2
103904637,AXL,6.9
103904637,LRRK2,8.1
103904637,ROS1,8.6
103904637,PTK2,7.4
103904637,PLK4,5.7
103904637,ACK1,5.7
103904638,CLK2,6.3
103904638,INSR,5.5
103904638,MELK,6.6
103904638,CAMK2G,6.7
103904638,CDC42BPA,5.1
103904638,PHKG2,6.2
103904638,PRKCG,5.5
103904638,FES,6.4
103904638,DAPK3,7.1
103904638,ALK,6.6
103904638,CAMK2D,6.8
103904638,CSNK1D,5.8
103904638,TAO1,5.1
103904638,CSNK1G3,6.1
103904638,CAMK2B,5.7
103904638,MINK,5.6
103904638,RPS6KA3,5.8
103904638,EGFR,6.6
103904638,FER,5.8
103904638,MAP4K4,6.2
103904638,PRKCN,6.9
103904638,CLK4,5.6
103904638,IRAK4,5.6
103904638,PRKD2,6.5
103904638,SLK,6.1
103904638,CHEK2,5.8
103904638,NEK2,5.7
103904638,PTK2,6.3
103904638,CSNK1G1,5.6
103904638,NEK4,6.0
103904638,PLK3,8.3
103904638,PTK2B,6.2
103904639,CLK2,5.5
103904639,MAP2K2,5.5
103904639,MAPK9,5.6
103904639,STK6,5.9
103904639,DAPK3,5.6
103904639,DYRK1B,5.9
103904639,JAK2,6.0
103904639,KDR,6.7
103904639,MST1R,5.7
103904639,PAK4,5.8
103904639,ALK,5.3
103904639,ROCK1,5.5
103904639,JAK3,5.5
103904639,TAO1,5.4
103904639,MAP4K2,5.9
103904639,CHEK1,5.6
103904639,RPS6KA3,5.7
103904639,CSNK1A1,6.0
103904639,MAP4K4,5.5
103904639,CLK4,6.3
103904639,LTK,5.6
103904639,MAP2K1,5.6
103904639,TBK1,5.6
103904639,DYRK1A,5.8
103904639,MAPK8,6.4
103904639,STK12,6.5
103904639,LRRK2,7.5
103904639,CDK5,5.8
103904639,PTK2,5.5
103904639,RET,6.1
103904640,CLK2,5.8
103904640,CSF1R,6.0
103904640,MAP2K2,5.5
103904640,MAPK9,5.6
103904640,PRKAA1,5.5
103904640,STK6,5.8
103904640,DAPK3,5.4
103904640,JAK2,6.3
103904640,KDR,6.3
103904640,MST1R,6.1
103904640,PAK4,6.2
103904640,ALK,5.4
103904640,ROCK1,5.4
103904640,JAK3,5.6
103904640,NTRK2,5.7
103904640,TAO1,5.3
103904640,MAP4K2,5.8
103904640,RPS6KA3,5.9
103904640,CLK4,6.4
103904640,LTK,5.8
103904640,MAP2K1,5.7
103904640,MAPK8,6.3
103904640,STK12,6.0
103904640,LRRK2,7.3
103904640,CDK5,6.0
103904640,PTK2,5.7
103904640,RET,6.0
103904641,CLK2,5.7
103904641,CAMK2G,5.6
103904641,PRKCG,5.5
103904641,SRPK1,5.7
103904641,CAMK2D,5.3
103904641,CSNK1G3,5.5
103904641,RPS6KA3,5.2
103904641,MAP4K4,5.6
103904641,PLK1,8.1
103904641,PRKCN,5.7
103904641,PRKD2,5.3
103904641,PTK2,6.0
103904641,CSNK1G1,5.7
103904641,NEK4,5.7
103904641,PLK3,7.9
103904642,CLK2,5.5
103904642,CLK4,5.9
103904642,STK12,6.1
103904643,PLK1,7.9
103904643,PLK3,7.3
103904644,CLK2,6.1
103904644,CSF1R,8.3
103904644,LCK,6.1
103904644,MAP2K2,5.6
103904644,MAPK9,6.4
103904644,PDGFRA,6.6
103904644,PRKAA1,6.4
103904644,PRKACA,6.2
103904644,STK6,6.5
103904644,DAPK3,5.7
103904644,DYRK1B,5.6
103904644,JAK2,7.8
103904644,KDR,7.1
103904644,PAK4,6.5
103904644,ALK,5.6
103904644,CAMK2A,5.3
103904644,FLT1,6.6
103904644,JAK3,6.4
103904644,NTRK2,5.6
103904644,TAO1,5.3
103904644,FYN,5.5
103904644,RPS6KA3,6.1
103904644,FGFR1,6.0
103904644,BTK,5.9
103904644,NTRK1,5.6
103904644,IGF1R,6.3
103904644,CLK4,6.8
103904644,LTK,6.5
103904644,MAP2K1,6.0
103904644,TBK1,6.5
103904644,MAPK8,6.9
103904644,FLT3,6.5
103904644,STK12,5.5
103904644,LRRK2,7.6
103904644,TYRO3,6.0
103904644,PTK2,5.9
103904644,ABL1,6.3
103904644,PDGFRB,6.6
103904644,RET,6.5
103904644,MET,6.2
103904644,IKBKE,6.7
103904644,ACK1,6.4
103904645,CSF1R,6.1
103904645,LCK,5.4
103904645,MAP2K2,6.1
103904645,MAPK9,6.2
103904645,PRKACA,6.2
103904645,DYRK1B,6.2
103904645,KDR,5.9
103904645,MST1R,5.9
103904645,PAK4,5.7
103904645,ALK,5.6
103904645,GSK3A,6.3
103904645,GSK3B,6.2
103904645,ROCK1,6.5
103904645,NTRK2,5.8
103904645,TAO1,6.1
103904645,MAP4K2,7.4
103904645,RPS6KA3,6.2
103904645,FGFR1,5.7
103904645,NTRK3,5.8
103904645,CSNK1A1,8.1
103904645,MAP4K4,5.6
103904645,NTRK1,5.7
103904645,IGF1R,5.7
103904645,PRKCN,6.5
103904645,CLK4,7.7
103904645,CDK7,5.8
103904645,LTK,6.3
103904645,MAP2K1,6.0
103904645,PIM1,5.5
103904645,PRKCQ,5.7
103904645,CDK8,8.6
103904645,MAPK8,7.4
103904645,FLT3,5.8
103904645,STK12,6.0
103904645,LRRK2,6.8
103904645,CDK5,6.3
103904645,MAPK14,5.5
103904645,TYRO3,5.8
103904645,ABL1,5.8
103904645,RET,5.6
103904645,MET,5.8
103904646,PDGFRA,4.3
103904646,DYRK1B,6.1
103904646,KDR,4.9
103904646,GPRK5,4.3
103904646,EGFR,7.3
103904646,DYRK3,5.4
103904646,MAP4K4,4.6
103904646,CLK4,6.0
103904646,CDK7,4.2
103904646,LTK,4.9
103904646,DYRK1A,6.0
103904646,CDK8,5.5
103904646,MAPK8,4.3
103904646,LIMK1,4.6
103904646,STK12,4.8
103904646,LRRK2,5.1
103904646,MAPK14,4.4
103904646,ACVR1,5.0
103904646,NEK4,5.7
103904646,IRAK1,5.2
103904646,ACK1,4.7
103904647,CLK2,6.7
103904647,LCK,6.4
103904647,MAPK9,5.6
103904647,PRKAA1,7.4
103904647,PRKACA,5.1
103904647,PRKX,6.2
103904647,PIM2,6.0
103904647,MELK,7.1
103904647,CAMK2G,5.6
103904647,CDC42BPA,5.6
103904647,PHKG2,6.0
103904647,PKN2,5.5
103904647,PRKCD,5.1
103904647,PRKCG,6.1
103904647,PAK1,5.3
103904647,SRPK1,6.2
103904647,PRKCZ,5.2
103904647,TOPK,5.2
103904647,DAPK3,6.3
103904647,PAK4,5.5
103904647,ROCK1,6.8
103904647,AKT3,5.3
103904647,CAMK2D,5.6
103904647,CSNK1G2,6.5
103904647,CSNK1D,5.5
103904647,TAO1,5.5
103904647,ROCK2,7.2
103904647,CSNK1G3,5.7
103904647,MKNK2,5.4
103904647,CAMK2B,5.3
103904647,MAP4K2,5.8
103904647,MINK,5.4
103904647,CHEK1,5.4
103904647,RPS6KA3,5.2
103904647,DYRK4,5.1
103904647,MARK3,6.4
103904647,HIPK2,5.5
103904647,DYRK3,6.2
103904647,FER,5.8
103904647,MAPKAPK3,5.2
103904647,MAP4K4,5.6
103904647,NTRK1,5.6
103904647,SGK,5.3
103904647,RPS6KB1,5.8
103904647,PRKCN,6.8
103904647,CLK4,7.3
103904647,PIM1,5.4
103904647,IRAK4,5.2
103904647,STK3,5.2
103904647,PRKD2,5.5
103904647,SLK,5.5
103904647,CHEK2,7.0
103904647,PRKCI,5.4
103904647,PRKG1,6.5
103904647,NEK2,5.3
103904647,CDC2,5.3
103904647,MAPK8,5.6
103904647,FLT3,6.4
103904647,ZAK,5.2
103904647,HIPK4,5.6
103904647,STK12,7.0
103904647,MAPKAPK2,5.1
103904647,CDK5,5.5
103904647,STK17A,5.7
103904647,RET,7.0
103904647,CSNK1G1,6.3
103904647,NEK4,5.8
103904647,PLK4,5.7
103904647,CAMK1,5.9
103904647,AKT2,6.3
103904647,AKT1,5.3
103904647,PIM3,5.5
103904648,LCK,5.9
103904648,PRKAA1,6.2
103904648,PRKX,5.9
103904648,INSR,5.3
103904648,PIM2,6.7
103904648,MELK,5.9
103904648,CAMK2G,5.4
103904648,CDC42BPA,5.4
103904648,PHKG2,6.0
103904648,PKN2,5.1
103904648,PRKCD,5.5
103904648,PRKCG,5.6
103904648,PAK1,5.3
103904648,FLT4,5.4
103904648,PRKCZ,5.4
103904648,TOPK,5.1
103904648,DAPK3,6.0
103904648,ROCK1,6.3
103904648,AKT3,5.2
103904648,CAMK2D,6.1
103904648,CSNK1D,5.9
103904648,TAO1,5.4
103904648,ROCK2,6.5
103904648,CSNK1G3,5.2
103904648,MKNK2,5.2
103904648,CAMK2B,5.9
103904648,MAP4K2,5.7
103904648,LYN,5.8
103904648,CHEK1,5.2
103904648,RPS6KA3,5.7
103904648,MAPKAPK3,5.2
103904648,CSNK1A1,5.9
103904648,MAP4K4,5.2
103904648,RPS6KB1,6.2
103904648,PRKCN,6.3
103904648,CLK4,6.1
103904648,PIM1,5.6
103904648,CDK2,5.9
103904648,IRAK4,5.9
103904648,STK3,5.5
103904648,PRKD2,5.1
103904648,SLK,5.3
103904648,CHEK2,5.8
103904648,PRKCI,5.8
103904648,NEK2,5.2
103904648,FLT3,5.7
103904648,ZAK,5.3
103904648,HIPK4,5.6
103904648,STK12,6.2
103904648,MAPKAPK2,5.7
103904648,CDK5,5.1
103904648,STK17A,5.4
103904648,RET,6.4
103904648,NEK4,5.6
103904648,PLK4,5.5
103904648,AKT2,5.4
103904648,PIM3,5.7
103904649,CLK2,8.3
103904649,CSF1R,6.4
103904649,MAPK9,6.6
103904649,PRKAA1,5.9
103904649,STK6,7.4
103904649,INSR,5.4
103904649,CAMK2G,6.5
103904649,PHKG2,5.6
103904649,PKN2,6.2
103904649,PRKCG,5.4
103904649,SRPK1,5.2
103904649,FES,6.9
103904649,FLT4,6.9
103904649,TOPK,6.2
103904649,DAPK3,6.3
103904649,JAK2,7.1
103904649,KDR,6.0
103904649,CDC7,7.6
103904649,MAP4K5,6.5
103904649,GSK3B,7.9
103904649,ROCK1,6.0
103904649,CAMK2D,6.3
103904649,CSNK1G2,7.2
103904649,KIAA1811,6.3
103904649,FRK,6.5
103904649,CSNK1D,6.4
103904649,MAPK12,6.3
103904649,FLT1,6.7
103904649,JAK3,6.3
103904649,TAO1,6.3
103904649,ROCK2,5.9
103904649,CSNK1G3,6.0
103904649,MKNK2,6.4
103904649,CAMK2B,5.4
103904649,MAP4K2,7.7
103904649,MINK,6.5
103904649,RPS6KA3,5.4
103904649,FGFR1,5.9
103904649,NTRK3,6.3
103904649,MARK3,6.1
103904649,HIPK2,7.4
103904649,DYRK3,6.0
103904649,FER,7.1
103904649,CSNK1A1,6.0
103904649,MAP4K4,7.4
103904649,SGK,6.5
103904649,MAPK1,5.9
103904649,RPS6KB1,5.5
103904649,PRKCN,8.4
103904649,PIM1,5.1
103904649,TYK2,6.3
103904649,CDK2,7.7
103904649,IRAK4,6.0
103904649,DYRK1A,7.4
103904649,STK3,5.9
103904649,PRKD2,7.9
103904649,SLK,6.3
103904649,CHEK2,6.2
103904649,NEK2,6.0
103904649,CDC2,7.7
103904649,CDK8,6.1
103904649,MAPK8,6.7
103904649,FLT3,6.6
103904649,ZAK,5.8
103904649,MARK2,6.2
103904649,CSNK2A1,5.5
103904649,HIPK4,7.1
103904649,FGFR3,6.1
103904649,AXL,6.1
103904649,LIMK1,6.0
103904649,STK12,7.3
103904649,ROS1,6.8
103904649,SYK,7.1
103904649,CDK5,7.9
103904649,STK17A,7.7
103904649,RET,6.1
103904649,CSNK1G1,6.5
103904649,NEK4,6.4
103904649,PLK4,6.8
103904649,PLK3,6.6
103904649,IRAK1,6.8
103904649,MAPK13,6.2
103904649,IKBKB,5.7
103904649,MAPKAPK5,6.1
103904649,PIM3,5.4
103904649,CHUK,6.6
103904650,LCK,6.1
103904650,INSR,5.3
103904650,MELK,6.4
103904650,CAMK2G,6.0
103904650,CDC42BPA,5.3
103904650,PKN2,5.1
103904650,PRKCD,5.5
103904650,PRKCG,5.2
103904650,FES,6.6
103904650,FLT4,5.2
103904650,ROCK1,6.4
103904650,CAMK2D,5.3
103904650,CSNK1G2,5.5
103904650,CSNK1D,5.6
103904650,TAO1,5.8
103904650,ROCK2,6.6
103904650,CSNK1G3,5.2
103904650,CAMK2B,5.2
103904650,MAP4K2,5.4
103904650,CHEK1,5.4
103904650,RPS6KA3,6.5
103904650,HIPK2,6.1
103904650,CSNK1A1,6.6
103904650,MAP4K4,5.1
103904650,SGK,5.1
103904650,RPS6KB1,5.7
103904650,PRKCN,5.3
103904650,CLK4,6.1
103904650,PIM1,5.8
103904650,CDK2,5.7
103904650,IRAK4,5.5
103904650,STK3,5.1
103904650,PRKD2,5.2
103904650,SLK,5.1
103904650,PRKCI,5.5
103904650,NEK2,5.5
103904650,FLT3,6.0
103904650,HIPK4,5.6
103904650,STK12,6.0
103904650,CDK5,5.1
103904650,STK17A,5.6
103904650,RET,6.9
103904650,EPHA2,5.9
103904650,NEK4,5.2
103904650,PLK4,5.4
103904650,CAMK1,5.4
103904650,PIM3,6.0
103904651,INSR,6.3
103904651,PKN2,5.4
103904651,PRKCD,6.8
103904651,PRKCG,5.1
103904651,FLT4,5.9
103904651,KDR,6.1
103904651,GSK3A,5.1
103904651,GSK3B,5.5
103904651,ROCK1,7.1
103904651,KIAA1811,5.8
103904651,ROCK2,7.3
103904651,CAMK2B,5.1
103904651,MAP4K2,6.5
103904651,MARK3,6.2
103904651,MAP4K4,6.7
103904651,RPS6KB1,5.2
103904651,CLK4,6.1
103904651,PIM1,5.7
103904651,CDK2,5.3
103904651,IRAK4,5.4
103904651,DYRK1A,5.7
103904651,FLT3,6.8
103904651,STK12,7.4
103904651,RET,6.5
103904651,KIT,6.4
103904651,NEK4,5.2
103904651,PLK4,6.3
103904652,MKNK2,5.4
103904652,ERBB4,6.4
103904652,EGFR,7.0
103904652,CLK4,5.3
103904652,CHEK2,5.9
103904652,FLT3,6.1
103904652,STK12,6.3
103904652,ROS1,6.1
103904652,ERBB2,6.5
103904653,STK6,6.7
103904653,KDR,5.4
103904653,STK12,7.4
103904654,STK6,7.3
103904654,KDR,6.2
103904654,STK12,7.8
103904655,GSK3A,7.2
103904655,GSK3B,7.2
103904655,ROCK1,6.3
103904655,ROCK2,6.0
103904655,CLK4,7.1
103904655,PRKG1,6.8
103904656,CSF1R,4.8
103904656,MAP2K2,4.6
103904656,PDGFRA,4.3
103904656,PRKAA1,4.0
103904656,PRKX,4.1
103904656,STK6,4.5
103904656,DAPK3,4.6
103904656,DYRK1B,4.4
103904656,KDR,4.3
103904656,MST1R,4.6
103904656,ROCK1,4.4
103904656,CAMK1D,4.5
103904656,CHEK1,5.0
103904656,FGFR1,4.8
103904656,BTK,4.1
103904656,CSNK1A1,4.2
103904656,MAP4K4,4.3
103904656,CLK4,5.9
103904656,LTK,4.6
103904656,MAP2K1,5.1
103904656,FLT3,4.9
103904656,LRRK2,4.8
103904656,CDK5,4.5
103904656,PTK2,4.6
103904656,RET,4.7
103904656,PLK4,4.5
103904656,ACK1,4.5
103904657,CLK2,7.7
103904657,PRKAA1,7.6
103904657,PRKX,9.0
103904657,MELK,6.7
103904657,CAMK2G,5.5
103904657,CDC42BPA,6.3
103904657,PHKG2,6.1
103904657,PKN2,7.7
103904657,PRKCD,6.5
103904657,PRKCG,5.7
103904657,PAK1,5.8
103904657,FLT4,5.9
103904657,PRKCZ,6.0
103904657,TOPK,5.4
103904657,DAPK3,7.0
103904657,KDR,5.9
103904657,PAK4,5.7
103904657,CDC7,6.3
103904657,MAP4K5,5.4
103904657,GSK3B,6.1
103904657,ROCK1,8.4
103904657,AKT3,8.0
103904657,CAMK2D,5.7
103904657,CSNK1G2,6.2
103904657,KIAA1811,6.4
103904657,FRK,6.4
103904657,MAPK12,5.3
103904657,ROCK2,8.4
103904657,CSNK1G3,6.1
103904657,MKNK2,6.2
103904657,RPS6KA5,6.9
103904657,CAMK2B,5.6
103904657,BLK,6.3
103904657,DCAMKL1,5.6
103904657,CHEK1,6.0
103904657,FYN,6.5
103904657,RPS6KA3,8.3
103904657,PDPK1,6.8
103904657,STK22D,6.1
103904657,FGFR1,6.0
103904657,MARK3,7.3
103904657,HIPK2,6.2
103904657,DYRK3,6.7
103904657,MAP4K4,5.2
103904657,SGK,7.7
103904657,MAPK1,6.7
103904657,RPS6KB1,8.7
103904657,PRKCN,6.9
103904657,CLK4,8.3
103904657,PIM1,5.9
103904657,CDK2,6.1
103904657,DYRK1A,6.9
103904657,STK3,5.7
103904657,PRKD2,6.5
103904657,SLK,5.3
103904657,PRKG2,7.4
103904657,CHEK2,7.0
103904657,PRKCI,6.3
103904657,PRKG1,8.9
103904657,NEK2,5.3
103904657,CDC2,5.2
103904657,MAPK8,5.7
103904657,MARK2,7.3
103904657,HIPK4,7.0
103904657,AXL,5.8
103904657,LIMK1,5.1
103904657,STK12,7.0
103904657,ROS1,6.2
103904657,CDK5,5.6
103904657,STK17A,6.5
103904657,SRC,6.4
103904657,EPHA2,5.6
103904657,CSNK1G1,6.1
103904657,PLK4,6.1
103904657,PLK3,5.5
103904657,MAPK13,5.2
103904657,AKT2,7.7
103904657,AKT1,8.0
103904657,PIM3,5.3
103904658,CLK2,6.1
103904658,PRKAA1,5.8
103904658,PRKACA,6.4
103904658,PRKX,7.2
103904658,CDC42BPA,7.0
103904658,PKN2,7.3
103904658,PRKCD,6.7
103904658,PRKCG,6.1
103904658,TOPK,5.3
103904658,DAPK3,5.9
103904658,JAK2,6.4
103904658,KDR,5.1
103904658,GSK3B,7.1
103904658,ROCK1,7.5
103904658,AKT3,5.9
103904658,KIAA1811,6.2
103904658,ROCK2,7.3
103904658,MKNK2,5.3
103904658,CHEK1,6.0
103904658,RPS6KA3,6.8
103904658,DYRK4,5.2
103904658,DYRK3,5.6
103904658,MAP4K4,5.3
103904658,SGK,6.8
103904658,MAPK1,6.2
103904658,RPS6KB1,7.2
103904658,PRKCN,6.1
103904658,CLK4,7.2
103904658,PIM1,6.3
103904658,CDK2,5.9
103904658,DYRK1A,6.1
103904658,PRKD2,6.1
103904658,SLK,5.1
103904658,PRKG2,6.6
103904658,CHEK2,6.7
103904658,PRKG1,8.3
103904658,NEK2,5.1
103904658,CDC2,6.3
103904658,MARK2,5.2
103904658,CSNK2A1,5.5
103904658,HIPK4,5.8
103904658,STK12,6.7
103904658,ROS1,5.7
103904658,CDK5,5.2
103904658,STK17A,6.7
103904658,PLK4,6.1
103904658,PLK3,5.1
103904658,AKT2,5.7
103904658,AKT1,5.7
103904658,PIM3,5.9
103904659,CLK2,6.1
103904659,PRKAA1,6.4
103904659,PRKACA,6.7
103904659,PRKX,8.8
103904659,STK6,5.8
103904659,CDC42BPA,5.1
103904659,PKN2,6.0
103904659,PRKCD,5.5
103904659,PRKCG,5.6
103904659,GSK3A,5.6
103904659,GSK3B,5.5
103904659,ROCK1,6.9
103904659,AKT3,5.4
103904659,CSNK1G2,5.4
103904659,KIAA1811,5.4
103904659,CSNK1D,5.3
103904659,ROCK2,7.2
103904659,CSNK1G3,5.5
103904659,MKNK2,5.4
103904659,CAMK2B,5.1
103904659,RPS6KA3,6.2
103904659,MARK3,5.2
103904659,DYRK3,5.6
103904659,SGK,6.3
103904659,MAPK1,6.5
103904659,RPS6KB1,7.8
103904659,PRKCN,6.0
103904659,CLK4,6.7
103904659,DYRK1A,5.8
103904659,STK3,5.1
103904659,PRKD2,5.7
103904659,PRKG2,7.4
103904659,PRKG1,7.3
103904659,MARK2,5.4
103904659,CSNK2A1,5.5
103904659,HIPK4,6.2
103904659,LIMK1,5.0
103904659,STK12,5.8
103904659,CDK5,5.1
103904659,STK17A,6.7
103904659,CSNK1G1,6.3
103904659,AKT1,5.3
103904660,PIM2,5.9
103904660,PHKG2,5.3
103904660,TOPK,5.0
103904660,DCAMKL1,5.0
103904660,MAP4K4,5.1
103904660,PRKCN,5.2
103904660,IRAK4,5.0
103904660,AKT2,5.1
103904660,PIM3,5.1
103904661,CLK2,5.4
103904661,PRKX,6.3
103904661,PKN2,5.2
103904661,CAMK2D,5.2
103904661,CLK4,6.4
103904661,STK17A,6.7
103904662,PRKAA1,6.8
103904662,PRKACA,7.8
103904662,CDC42BPA,7.0
103904662,PRKCD,7.0
103904662,PAK1,5.9
103904662,JAK2,6.4
103904662,GSK3A,6.3
103904662,ROCK1,7.9
103904662,ROCK2,8.5
103904662,RPS6KA3,7.4
103904662,IRAK4,5.2
103904662,DYRK1A,7.3
103904662,PRKD2,5.3
103904662,CHEK2,7.4
103904662,STK12,5.2
103904663,CLK2,5.8
103904663,ROCK1,5.2
103904663,ROCK2,5.8
103904663,MKNK2,5.1
103904663,DYRK3,6.0
103904663,MAP4K4,5.2
103904663,RPS6KB1,5.3
103904663,CLK4,6.7
103904663,DYRK1A,5.6
103904663,CSNK2A1,5.4
103904664,CLK2,6.3
103904664,ROCK1,5.6
103904664,ROCK2,6.0
103904664,MAP4K4,6.0
103904664,SGK,5.1
103904664,RPS6KB1,5.4
103904664,PRKCN,5.4
103904664,CLK4,7.3
103904664,DYRK1A,5.5
103904664,PRKD2,5.1
103904664,PRKG1,5.9
103904664,STK17A,6.8
103904665,CLK2,5.3
103904665,SRPK1,5.3
103904665,MAP4K4,5.2
103904665,CLK4,6.8
103904665,DYRK1A,5.3
103904666,PRKACA,6.5
103904666,PRKX,8.9
103904666,ROCK1,6.4
103904666,ROCK2,7.0
103904666,RPS6KA5,7.3
103904666,SGK,6.0
103904666,RPS6KB1,7.3
103904666,CLK4,6.0
103904666,PRKG2,6.5
103904671,MAP2K2,5.8
103904671,PDGFRA,5.8
103904671,PRKACA,6.0
103904671,PRKX,5.8
103904671,STK6,5.8
103904671,DYRK1B,5.6
103904671,MST1R,5.5
103904671,PAK4,5.4
103904671,ALK,5.5
103904671,GSK3A,5.4
103904671,GSK3B,5.5
103904671,ROCK1,6.0
103904671,NTRK2,5.5
103904671,TAO1,6.0
103904671,MAP4K2,5.8
103904671,CHEK1,5.5
103904671,FYN,5.3
103904671,NTRK3,5.5
103904671,NTRK1,5.6
103904671,PRKCN,5.5
103904671,CLK4,5.6
103904671,MAP2K1,5.5
103904671,PIM1,5.3
103904671,PRKCQ,5.7
103904671,NEK2,5.5
103904671,CDK8,5.6
103904671,FLT3,5.5
103904671,LIMK1,6.0
103904671,STK12,5.5
103904671,MAPK14,5.6
103904671,TYRO3,5.9
103904671,PDGFRB,5.7
103904671,RET,5.7
103904671,MET,5.6
103904671,ACK1,5.5
103904672,MAPK9,5.6
103904672,DAPK3,6.0
103904672,GSK3A,5.2
103904672,PIM1,5.3
103904672,NEK2,5.3
103904672,PLK3,5.1
103904672,MAPK13,5.2
103904672,AKT1,5.3
103904672,PIM3,6.4
103904673,CDC42BPA,5.9
103904673,PKN2,6.3
103904673,ROCK1,5.6
103904673,MKNK2,6.2
103904673,MAP4K2,5.4
103904673,MINK,5.3
103904673,CHEK1,6.9
103904673,PDPK1,6.2
103904673,EGFR,6.6
103904673,MAP4K4,5.9
103904673,RPS6KB1,5.2
103904673,CDK2,6.0
103904673,IRAK4,5.6
103904673,PRKD2,5.6
103904673,CDC2,6.2
103904673,SYK,5.9
103904673,STK17A,5.8
103904673,TYRO3,5.9
103904673,ERBB2,6.5
103904674,PIM1,5.3
103904674,LIMK1,5.6
103904675,PIM1,5.2
103904675,MAPK13,6.6
103904676,PRKAA1,4.3
103904676,PRKX,4.2
103904676,DAPK3,4.5
103904676,DYRK1B,4.7
103904676,GPRK5,4.6
103904676,CHEK1,4.1
103904676,NTRK3,4.0
103904676,CSNK1A1,4.0
103904676,MAP4K4,4.2
103904676,CLK4,4.2
103904676,LTK,4.5
103904676,PIM1,4.1
103904676,DYRK1A,4.7
103904676,CDK8,4.2
103904676,LIMK1,4.6
103904676,LRRK2,4.3
103904676,CDK5,4.3
103904676,TYRO3,4.7
103904676,PTK2,4.1
103904676,RET,4.0
103904676,ACVR1,4.1
103904677,CLK2,6.4
103904677,PRKAA1,5.8
103904677,PRKACA,5.5
103904677,INSR,5.7
103904677,CAMK2G,5.8
103904677,CDC42BPA,5.2
103904677,PKN2,6.4
103904677,PRKCD,5.5
103904677,PRKCG,5.3
103904677,SRPK1,5.6
103904677,TOPK,6.4
103904677,KDR,5.1
103904677,CDC7,6.5
103904677,MAP4K5,5.4
103904677,GSK3A,5.2
103904677,GSK3B,5.4
103904677,ROCK1,5.9
103904677,CAMK2D,5.6
103904677,KIAA1811,5.3
103904677,CSNK1D,6.3
103904677,TAO1,5.2
103904677,ROCK2,6.6
103904677,MKNK2,5.9
103904677,CAMK2B,5.7
103904677,MAP4K2,6.3
103904677,MINK,5.7
103904677,RPS6KA3,5.2
103904677,FGFR1,5.4
103904677,HIPK2,6.3
103904677,DYRK3,5.8
103904677,FER,5.9
103904677,CSNK1A1,5.5
103904677,MAP4K4,6.1
103904677,RPS6KB1,5.9
103904677,PRKCN,6.1
103904677,CLK4,7.0
103904677,PIM1,5.6
103904677,CDK2,6.1
103904677,IRAK4,5.2
103904677,DYRK1A,6.8
103904677,STK3,5.5
103904677,PRKD2,5.8
103904677,SLK,5.2
103904677,PRKG2,6.0
103904677,PRKG1,6.3
103904677,CDC2,5.9
103904677,ZAK,5.3
103904677,MARK2,5.2
103904677,CSNK2A1,5.7
103904677,HIPK4,5.6
103904677,LIMK1,5.9
103904677,STK12,6.1
103904677,CDK5,5.6
103904677,STK17A,6.3
103904677,CSNK1G1,7.7
103904677,NEK4,5.4
103904677,PLK4,5.4
103904677,IRAK1,5.6
103904677,PIM3,6.0
103904678,MAP2K2,5.6
103904678,GPRK5,5.5
103904678,MAP4K2,5.7
103904678,CHEK1,6.3
103904678,NTRK1,5.7
103904678,LTK,5.6
103904678,PIM1,5.2
103904678,DYRK1A,5.8
103904678,NEK2,5.8
103904678,CDK8,5.9
103904678,LIMK1,5.7
103904678,STK12,5.7
103904678,TYRO3,5.6
103904678,MET,5.6
103904679,DYRK1B,4.3
103904679,GPRK5,4.3
103904679,TYRO3,4.5
103904679,RET,4.0
103904682,CLK2,6.3
103904682,MAP2K2,5.5
103904682,PRKAA1,5.7
103904682,PRKACA,7.2
103904682,PRKX,6.8
103904682,DAPK3,5.4
103904682,DYRK1B,7.4
103904682,KDR,5.7
103904682,MST1R,5.6
103904682,CDK9,6.4
103904682,GSK3B,5.5
103904682,ROCK1,7.2
103904682,CAMK2A,5.4
103904682,CHEK1,5.7
103904682,CSNK1A1,5.8
103904682,MAP4K4,6.1
103904682,CLK4,7.8
103904682,CDK7,6.0
103904682,MAP2K1,5.6
103904682,PIM1,5.4
103904682,DYRK1A,6.9
103904682,CDK8,7.1
103904682,MAPK8,5.4
103904682,LRRK2,6.2
103904682,CDK5,6.8
103904682,ACVR1,5.9
103904683,CLK2,5.8
103904683,PRKACA,7.9
103904683,PRKX,6.5
103904683,CAMK2G,5.6
103904683,CDC42BPA,6.5
103904683,PKN2,7.0
103904683,PRKCD,6.3
103904683,PRKCG,5.6
103904683,FLT4,5.8
103904683,PRKCZ,5.5
103904683,DAPK3,5.8
103904683,DYRK1B,6.6
103904683,CDC7,6.0
103904683,CDK9,6.0
103904683,GSK3A,5.9
103904683,GSK3B,5.7
103904683,ROCK1,7.8
